"id_projeto_pesquisa";"codigo_projeto";"titulo";"palavras_chave";"id_projeto";"ano";"data_inicio";"data_fim";"situacao";"tipo_projeto";"categoria_projeto";"id_unidade";"unidade";"id_coordenador";"coordenador";"edital";"id_grupo_pesquisa";"grupo_pesquisa";"linha_pesquisa";"area_conhecimento_cnpq";"objetivos_desenvolvimento_sustentavel"
"133703804";"PVG16083-2019";"Ligas Sn-Cu-Al e Sn-Bi-Sb para brasagem: Correlações entre microestrutura, parâmetros térmicos e resistência mecânica";"Solidificação, microestrutura, parâmetros térmicos, propriedades mecânicas de tração, ligas de alternativas livres de Pb.";"91822316";"2019";"2019/03/01 00:00:00.000";"2022/02/01 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"1589";"DEPARTAMENTO DE ENGENHARIA DE MATERIAIS";"";"";"";"123346568";"Grupo de Estudos em Solidificação de Metais e Ligas";"Ligas alternativas livres de chumbo (Lead-free solder alloys)";"Transformação de Fases";""
"135174216";"PVG17015-2019";"Automação 4.0 e Controle Inteligente na Indústria do Petróleo";"Automação, controle ineligente, internet das coisas";"91824157";"2019";"2019/09/01 00:00:00.000";"2022/08/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Inovação";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"";"";"";"18";"CONTROLE E ACIONAMENTO DE SISTEMAS";"automação e controle de sistemas";"Automação Eletrônica de Processos Elétricos e Industriais";""
"134402158";"PVG17026-2019";"Suíte de ferramentas computacionais aplicada aos métodos de elevação artificial";"Desenvolvimento WEB; elevacão artificial; métodos de elevação";"91823433";"2019";"2019/06/01 00:00:00.000";"2022/06/30 00:00:00.000";"RENOVADO";"EXTERNO";"Desenvolvimento Científico e Tecnológico";"5075";"DEPARTAMENTO DE ENGENHARIA DE PETROLEO";"";"";"";"18";"CONTROLE E ACIONAMENTO DE SISTEMAS";"Elevação Artificial de Petróleo";"Petróleo e Petroquímica";"Trabalho Decente e Crescimento Econômico; Paz, Justiça e Instituições Eficazes"
"134717665";"PVJ16129-2019";"Lean Hospital - LIGA: Desenvolvimento de Metodologia para Aumento da Eficiência de Processos no Centro Hospitalar Liga Norte Riograndense Contra o Câncer.";"Hospital Eficiente; Processos de Inovação; Desenvolvimento de Startups de Saúde.";"91823667";"2019";"2019/03/01 00:00:00.000";"2020/02/29 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Inovação";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"";"";"";"104400402";"Negócios Tecnológicos";"Cultura e Ecossistemas de Inovação";"Engenharia de Produção";""
"134319564";"PVO16112-2019";"Aprendizagem de máquina, estruturas causais e o processamento quântico de
informação";"criptografia quântica; não-localidade; fundamentos da mecânica quântica; emaranhamento; inferência causal; aprendizagem de máquina";"91823082";"2019";"2019/01/01 00:00:00.000";"2021/12/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"";"";"";"133395306";"Quantum Information and Quantum Matter Group";"Informação Quântica, Aprendizagem de máquina, causalidade, fundamentos da mecânica quântica";"Física Clássica e Física Quântica; Mecânica e Campos";""
"135116176";"PVT16142-2019";"Integração, Análise e Visualização de Dados para Suporte à Investigações Criminais";"Analise de dados, Visualização, Integração de Dados";"91824109";"2019";"2019/05/01 00:00:00.000";"2024/05/31 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"";"";"";"125841829";"Avanços em Inteligência Artificial";"Sistemas Inteligentes e Aplicações";"Engenharia de Software";"Trabalho Decente e Crescimento Econômico; Vida Terrestre"
"124899500";"PIA14994-2018";"ISOLAMENTO, IDENTIFICAÇÃO E CARACTERIZAÇÃO MOLECULAR DE MICRO-ORGANISMOS BIORREMEDIADORES  DE HIDROCARBONETOS DERIVADOS DE PETRÓLEO EM EXPERIMENTOS EM BIOPILHA.";"Biopilha, biorremediação, contaminação de solo, petroleo, micro-organismos";"91815362";"2018";"2018/08/06 00:00:00.000";"2019/08/30 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"";"";"";"";"";"Microbiologia ambiental";"Microbiologia Industrial e de Fermentação";""
"127930795";"PIA15004-2018";"Projeto PROILHAS OCEÂNICAS";"Ilhas Oceânicas; Projeto Estratégico; ";"91817348";"2018";"2018/02/01 00:00:00.000";"2021/01/31 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"";"";"";"";"";"Ciências do Mar";"Interação entre os Organismos Marinhos e os Parâmetros Ambientais";""
"128330415";"PIA15040-2018";"A planície de inundação do alto rio Paraná";"monitoramento ambiental, comunidades aquáticas, planície de inundação, estudos de longa duração";"91817493";"2018";"2018/01/25 00:00:00.000";"2020/12/31 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"";"";"";"";"";"Ecologia aquática";"Ecologia de Ecossistemas";""
"128874405";"PIA15056-2018";"ARE BRAZILIAN REEFS READY FOR GLOBAL CHANGES?
Bridging science and society to prompt timely public action";"ambientes recifais, corais, monitoramento, ciência cidadã, mudanças globais";"91818265";"2018";"2018/02/28 00:00:00.000";"2027/03/31 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"";"";"";"";"";"Ecologia Marinha";"Ecologia de Ecossistemas";"Consumo e Produção Responsáveis; Ação Contra a Mudança Global do Clima"
"129047580";"PIA15085-2018";"APRIMORAR O CONHECIMENTO  EM REVISÃO SISTEMÁTICA ";"saúde baseada em evidências, revisão sistemática, meta-análise";"91818476";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"177";"DEPARTAMENTO DE MORFOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Neuroanatomia Funcional e Evolutiva";"Fonoaudiologia";""
"123549300";"PIA15101-2018";"Caracterização do padrão temporal na dinâmica cerebral e seu papel na regulação do sono com injecção do Haloperidol ";"organização temporal, dinâmica não linear, dinâmica cerebral, Haloperidol, regulação do sono/despertar ";"91813729";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"";"";"(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Sistemas complexos e a dinâmica do cérebro na regulação do sono.";"Biofísica de Processos e Sistemas";""
"129270650";"PIA15141-2018";"AVALIAÇÃO TAXONÔMICA DA FAUNA DE COLLEMBOLA (ARTHROPODA, HEXAPODA) NA REGIÃO NORDESTE DO BRASIL";"Colêmbolos; fauna de solo; novas espécies; Região Neotropical; taxonomia.";"91818778";"2018";"2018/08/01 00:00:00.000";"2026/08/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Diversidade e taxonomia de Collembola";"Taxonomia dos Grupos Recentes";"Vida na Água"
"129212731";"PIA15153-2018";"Período crítico do desenvolvimento cortical pós-natal em roedores modelos de autismo";"desenvolvimento, sistema nervoso, neurotraçadores";"91818736";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"177";"DEPARTAMENTO DE MORFOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Período crítico do desenvolvimento pós-natal e mielinização";"Anatomia Humana";""
"129266016";"PIA15185-2018";"Padrões espaciais e temporais da diversidade (taxonômica e funcional) e produção secundária do zooplâncton em reservatórios do semiárido Brasileiro";"funcionamento do ecossistema; eutrofização; diversidade funcional";"91818774";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Ecologia aquática";"Ecologia de Ecossistemas";""
"129346440";"PIA15199-2018";"Análise estereológica e morfométrica do sistema visual primário de saguis Idosos (Callithrix Jacchus)";"Morfometria, Estereologia, Sistema visual Primário, Sagui Idoso";"91818915";"2018";"2018/08/01 00:00:00.000";"2022/08/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"178";"DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Senescência neurobiológica em callithrix Jacchus ";"Neurofisiologia";"Fome Zero e Agricultura Sustentável; Vida na Água"
"129352915";"PIA15205-2018";"EFEITO DO CONSUMO NA PERCEPÇÃO DA ATRATIVIDADE";"Escolhas de consumo; Valor de mercado; Dominância social; Percepção";"91818925";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"178";"DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Abordagem Evolutiva do Comportamento Humano";"Estudos Naturalísticos do Comportamento Animal";""
"129376473";"PIA15240-2018";"ESTUDO DA EFICIÊNCIA REPRODUTIVA EM VACAS PARDO-SUÍÇAS POR MEIO DA ANÁLISE DE SOBREVIVÊNCIA";"censura, estimador de Kaplan-Meier, gado de leite, modelo de Cox";"91818986";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"179";"DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Estimação de parâmetros genéticos em rebanhos zootécnicos";"Genética e Melhoramento dos Animais Domésticos";""
"129267970";"PIA15258-2018";"Avaliação de caprinos naturalmente infectados por parasitos intestinais em sistema de confinamento.";"Caprinocultura, Eimeria, Haemonchus, Trichostrongylus";"91818776";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Parasitologia Animal - Helmintos e Protozoários";"Helmintologia Animal";""
"129387854";"PIA15294-2018";"DESENVOLVIMENTO DE FERRAMENTAS MOLECULARES PARA SELEÇÃO DE CAMARÕES (Litopenaeus vannamei) RESISTENTES A VIROSES";"SNPs, microssatélites, real time PCR, WSSV, IHHNV, IMNV";"91819014";"2018";"2018/08/01 00:00:00.000";"2021/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"182";"DEPARTAMENTO DE BIOQUÍMICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"135476589";"Biologia molecular aplicada ao estudo, identificação e controle de patógenos.";"Desenvolvimento de ferramentas moleculares para seleção de camarões resistentes a patógenos.";"Biologia Molecular";"Erradicação da Pobreza; Energia Limpa e Acessível; Trabalho Decente e Crescimento Econômico; Ação Contra a Mudança Global do Clima"
"129401978";"PIA15327-2018";"Altas habilidades intelectuais: em busca de marcadores fisiológicos com registros eletroencefalográficos";"altas habilidades, eletroencefalografia, cognição";"91819059";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"177";"DEPARTAMENTO DE MORFOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Marcadores fisiológicos do desenvolvimento cortical";"Neurofisiologia";""
"129466786";"PIA15483-2018";" 
 AVALIAÇÃO DO PERFIL DE SONO-VIGILIA EM UM MODELO CRÔNICO PARA A DOENÇA DE PARKINSON 
";"Doença de Parkinson, ritmo biológico, sono-vigília ";"91819276";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"178";"DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Ritmos biológicos e desordens neurodegenerativas ";"Neurofisiologia";""
"129427251";"PIA15531-2018";"Identificação de ectoparasitas de morcegos no Rio Grande do Norte e
estudo da interação parasita-hospedeiro";"morcegos, ectoparasitas, Caatinga, redes bipartidas, ";"91819124";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"8366";"DEPARTAMENTO DE ECOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"ecologia animal e biogeografia";"Ecologia Aplicada";""
"129493885";"PIA15655-2018";"Alterações polissonográficas em pacientes com Insuficiência Cardíaca ";"sono, polissonografia, insuficiência cardíaca";"91819399";"2018";"2018/08/01 00:00:00.000";"2021/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"178";"DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Cardiovascular e Metabolismo";"Fisioterapia e Terapia Ocupacional";"Fome Zero e Agricultura Sustentável"
"129518116";"PIA15725-2018";"Análises morfológicas de órgãos glandulares da prole de ratos submetidos a etanol durante os períodos pré e pós-natal.";"etanol; ratos; glândula; morfologia";"91819515";"2018";"2018/08/01 00:00:00.000";"2021/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"177";"DEPARTAMENTO DE MORFOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Morfologia";"Histologia";"Fome Zero e Agricultura Sustentável; Saúde e Bem-Estar"
"129522392";"PIA15740-2018";"Estudo da ancestralidade de genes essenciais e não-essenciais em eucariotos.";"mutação nula; letalidade; 1000 genomas.";"91819527";"2018";"2018/08/01 00:00:00.000";"2021/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"182";"DEPARTAMENTO DE BIOQUÍMICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Biologia de Sistemas";"Biologia Molecular";"Fome Zero e Agricultura Sustentável"
"129540402";"PIA15822-2018";"Levantamento da diversidade de Crustáceos Decapoda do litoral potiguar brasileiro
";"Crustáceo, Decapoda, Rio Grande do Norte, Litoral, Invertebrados";"91819599";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Taxonomia ";"Conservação das Espécies Animais";""
"129545134";"PIA15872-2018";"BIOTECNOLOGIA :  CARCINICULTURA E AQUAPONIA EM SISTEMAS INTEGRADOS E COM BIOESTIMULANTES DE MACROALGA MARINHA";"bietecnologia, aquicultura, aquaponia";"91819618";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"aquicultura";"Carcinocultura";""
"102882755";"PIB11630-2018";"Estudo para definição de potencialidades hídricas e avaliação de reservas hidrogeológicas do Aquífero Barreiras na área do baixo curso do Rio Maxaranguape-RN";"Potencialidades hidrogeológicas; avaliação de reservas; hidrogeofísica; Aquífero Barreiras; Rio Maxaranguape-RN";"91800047";"2018";"2018/06/01 00:00:00.000";"2025/12/31 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"4894";"DEPARTAMENTO DE GEOFÍSICA";"";"";"";"";"";"Geologia e Geofísica aplicada";"Geofísica";"Igualdade de Gênero"
"129374495";"PIB15235-2018";"Estudo do regime atual de esforços tectônicos na Zona Sísmica Acaraú.";"Sismicidade,  Zona Sísmica Acaraú, Mecanismo focal, Esforços Tectônicos";"91818979";"2018";"2018/08/01 00:00:00.000";"2021/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"124917711";"Sismologia em Foco";"Geodinâmica";"Sismologia";"Trabalho Decente e Crescimento Econômico"
"129384643";"PIB15256-2018";"Modelagem e Visualização 3D em Cardiologia Intervencionista : FASE 3";"Visualização, Modelagem , Cardiologia Intervencionista";"91819002";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"120";"DEPARTAMENTO DE MATEMÁTICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Modelagem e Visualização Científica";"Análise Numérica";""
"129353828";"PIB15364-2018";"Materiais Híbridos Funcionais Nanoestruturados: obtenção e aplicações";"Híbridos, orgânico-inorgânico, mesoporosos, corantes";"91818930";"2018";"2018/08/01 00:00:00.000";"2024/08/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"6025";"INSTITUTO DE QUÍMICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Química de Materiais com aplicações para remediação ambiental";"Físico Química Inorgânica";"Saúde e Bem-Estar; Igualdade de Gênero; Trabalho Decente e Crescimento Econômico"
"129267761";"PIB15402-2018";"Estudo dos parâmetros de adsorção de corantes poluentes em solução aquosa";"Corantes, Adsorção, Sólidos Mesoporosos, Remediação Ambiental";"91818775";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Métodos quimiométricos aplicados em sistemas de remediação ambiental e nanomateriais";"Análise de Traços e Química Ambiental";""
"129454798";"PIB15438-2018";"GEOARQUEOLOGIA DO SÍTIO DO MANGUEIRO, MUNICÍPIO DE MACAÍBA -  RIO GRANDE DO NORTE
";"Geoarqueologia, Sítio Arqueológico";"91819234";"2018";"2018/08/01 00:00:00.000";"2019/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"123";"DEPARTAMENTO DE GEOLOGIA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Arqueologia do Rio Grande do Norte";"Paleontologia Estratigráfica";""
"129489406";"PIB15575-2018";"Desenvolvimento de novos compostos de coordenação com potencial atividade antitumoral";"compostos de coordenação, câncer, cobre, cobalto, zinco";"91819374";"2018";"2018/08/01 00:00:00.000";"2026/08/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"6025";"INSTITUTO DE QUÍMICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Química de Coordenação";"Campos de Coordenação";"Fome Zero e Agricultura Sustentável; Saúde e Bem-Estar; Energia Limpa e Acessível; Trabalho Decente e Crescimento Econômico"
"129498528";"PIB15631-2018";"PIRÓLISE CATALÍTICA DE BIOMASSA PARA OBTENÇÃO DE HIDROCARBONETOS RENOVÁVEIS";"Pirólise, Hidrocarbonetos renováveis, catalise, oleaginosas";"91819415";"2018";"2018/08/01 00:00:00.000";"2022/08/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"6025";"INSTITUTO DE QUÍMICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Hidrocarbonetos renováveis e bioquerosene";"Energia de Biomassa";"Água Potável e Saneamento; Trabalho Decente e Crescimento Econômico; Redução das Desigualdades; Cidades e Comunidades Sustentáveis; Consumo e Produção Responsáveis; Vida na Água"
"129507468";"PIB15659-2018";"Efeitos termomagnéticos em nanoestruturas";"Nanoestruturas magnéticas; Caloritrônica; Spintrônica";"91819457";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Magnetismo de nanoestruturas";"Materiais Magnéticos e Propriedades Magnéticas";""
"129508128";"PIB15662-2018";"Desenvolvimento de novos ligantes e complexos derivados do 4-hidroxi-3-metoxibenzaldeído";"compostos de coordenação, vanilina, bases de Schiff";"91819460";"2018";"2018/08/01 00:00:00.000";"2020/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"6025";"INSTITUTO DE QUÍMICA";"";"";"(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN";"";"";"Química de coordenação";"Campos de Coordenação";""
