"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"115114859";"ESPECIALIZAÇÃO EM DIREITO ADMINISTRATIVO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"91310418";"ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSO CIVIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"120655249";"ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"107590635";"ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"129678016";"ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"179520297";"ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"90239418";"ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL - CURSO III";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"";"";"";""
"98721418";"ESPECIALIZAÇÃO EM DIREITO CONSTITUCIONAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"85378701";"ESPECIALIZAÇÃO EM DIREITO CONSTITUCIONAL - CURSO IV";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"132991240";"ESPECIALIZAÇÃO EM DIREITO DA INOVAÇÃO TECNOLÓGICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"154752432";"ESPECIALIZAÇÃO EM DIREITO DAS RELAÇÕES DE CONSUMO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
